fips,adate,sutter_county,case_count,case_count_sex_f,case_count_low_ice,case_count_medicaid
6041,07022000,sutter,22,20,10,10
6001,07032000,kpsc,18,16,8,8
6003,07032000,kpsc,19,17,8.5,8.5
6005,07032000,kpsc,19,17,8.5,8.5
6006,07032000,kpsc,20,18,9,9
6008,07032000,kpsc,20,18,9,9
6009,07032000,kpsc,21,19,9.5,9.5
6041,07032000,sutter,17,15,7.5,7.5
6001,07042000,kpsc,19,17,8.5,8.5
6003,07042000,kpsc,19,17,8.5,8.5
6005,07042000,kpsc,20,18,9,9
6006,07042000,kpsc,17,15,7.5,7.5
6008,07042000,kpsc,21,19,9.5,9.5
6009,07042000,kpsc,22,20,10,10
6041,07042000,sutter,22,20,10,10
6001,07052000,kpsc,17,15,7.5,7.5
6003,07052000,kpsc,20,18,9,9
6005,07052000,kpsc,18,16,8,8
6006,07052000,kpsc,21,19,9.5,9.5
6008,07052000,kpsc,19,17,8.5,8.5
6009,07052000,kpsc,19,17,8.5,8.5
6041,07052000,sutter,18,16,8,8
6001,07062000,kpsc,25,23,11.5,11.5
6003,07062000,kpsc,20,18,9,9
6005,07062000,kpsc,19,17,8.5,8.5
6006,07062000,kpsc,20,18,9,9
6008,07062000,kpsc,22,20,10,10
6009,07062000,kpsc,20,18,9,9
6041,07062000,sutter,22,20,10,10
6001,07072000,kpsc,21,19,9.5,9.5
6003,07072000,kpsc,20,18,9,9
6005,07072000,kpsc,21,19,9.5,9.5
6006,07072000,kpsc,22,20,10,10
6008,07072000,kpsc,21,19,9.5,9.5
6009,07072000,kpsc,22,20,10,10
6041,07072000,sutter,20,18,9,9
6001,07082000,kpsc,20,18,9,9
6003,07082000,kpsc,19,17,8.5,8.5
6005,07082000,kpsc,20,18,9,9
6006,07082000,kpsc,19,17,8.5,8.5
6008,07082000,kpsc,21,19,9.5,9.5
6009,07082000,kpsc,16,14,7,7
6041,07082000,sutter,20,18,9,9
6001,07092000,kpsc,22,20,10,10
6003,07092000,kpsc,20,18,9,9
6005,07092000,kpsc,20,18,9,9
6006,07092000,kpsc,16,14,7,7
6008,07092000,kpsc,22,20,10,10
6009,07092000,kpsc,21,19,9.5,9.5
6041,07092000,sutter,18,16,8,8
6001,07102000,kpsc,17,15,7.5,7.5
6003,07102000,kpsc,20,18,9,9
6005,07102000,kpsc,22,20,10,10
6006,07102000,kpsc,19,17,8.5,8.5
6008,07102000,kpsc,21,19,9.5,9.5
6009,07102000,kpsc,20,18,9,9
6041,07102000,sutter,21,19,9.5,9.5
6001,07112000,kpsc,20,18,9,9
6003,07112000,kpsc,19,17,8.5,8.5
6005,07112000,kpsc,18,16,8,8
6006,07112000,kpsc,17,15,7.5,7.5
6008,07112000,kpsc,19,17,8.5,8.5
6009,07112000,kpsc,19,17,8.5,8.5
6041,07112000,sutter,20,18,9,9
6001,07122000,kpsc,20,18,9,9
6003,07122000,kpsc,19,17,8.5,8.5
6005,07122000,kpsc,20,18,9,9
6006,07122000,kpsc,23,21,10.5,10.5
6008,07122000,kpsc,19,17,8.5,8.5
6009,07122000,kpsc,18,16,8,8
6041,07122000,sutter,21,19,9.5,9.5
6001,07132000,kpsc,19,17,8.5,8.5
6003,07132000,kpsc,22,20,10,10
6005,07132000,kpsc,19,17,8.5,8.5
6006,07132000,kpsc,19,17,8.5,8.5
6008,07132000,kpsc,22,20,10,10
6009,07132000,kpsc,19,17,8.5,8.5
6041,07132000,sutter,16,14,7,7
6001,07142000,kpsc,21,19,9.5,9.5
6003,07142000,kpsc,23,21,10.5,10.5
6005,07142000,kpsc,20,18,9,9
6006,07142000,kpsc,20,18,9,9
6008,07142000,kpsc,19,17,8.5,8.5
6009,07142000,kpsc,22,20,10,10
6041,07142000,sutter,21,19,9.5,9.5
6001,07152000,kpsc,18,16,8,8
6003,07152000,kpsc,21,19,9.5,9.5
6005,07152000,kpsc,20,18,9,9
6006,07152000,kpsc,18,16,8,8
6008,07152000,kpsc,20,18,9,9
6009,07152000,kpsc,19,17,8.5,8.5
6041,07152000,sutter,16,14,7,7
6001,07162000,kpsc,20,18,9,9
6003,07162000,kpsc,19,17,8.5,8.5
6005,07162000,kpsc,20,18,9,9
6006,07162000,kpsc,20,18,9,9
6008,07162000,kpsc,18,16,8,8
6009,07162000,kpsc,17,15,7.5,7.5
6041,07162000,sutter,18,16,8,8
6001,07172000,kpsc,19,17,8.5,8.5
6003,07172000,kpsc,19,17,8.5,8.5
6005,07172000,kpsc,21,19,9.5,9.5
6006,07172000,kpsc,20,18,9,9
6008,07172000,kpsc,23,21,10.5,10.5
6009,07172000,kpsc,19,17,8.5,8.5
6041,07172000,sutter,22,20,10,10
6001,07182000,kpsc,20,18,9,9
6003,07182000,kpsc,21,19,9.5,9.5
6005,07182000,kpsc,21,19,9.5,9.5
6006,07182000,kpsc,19,17,8.5,8.5
6008,07182000,kpsc,21,19,9.5,9.5
6009,07182000,kpsc,21,19,9.5,9.5
6041,07182000,sutter,18,16,8,8
6001,07192000,kpsc,22,20,10,10
6003,07192000,kpsc,19,17,8.5,8.5
6005,07192000,kpsc,21,19,9.5,9.5
6006,07192000,kpsc,22,20,10,10
6008,07192000,kpsc,19,17,8.5,8.5
6009,07192000,kpsc,18,16,8,8
6041,07192000,sutter,22,20,10,10
6001,07202000,kpsc,18,16,8,8
6003,07202000,kpsc,18,16,8,8
6005,07202000,kpsc,20,18,9,9
6006,07202000,kpsc,21,19,9.5,9.5
6008,07202000,kpsc,20,18,9,9
6009,07202000,kpsc,20,18,9,9
6041,07202000,sutter,24,22,11,11
6001,07212000,kpsc,20,18,9,9
6003,07212000,kpsc,18,16,8,8
6005,07212000,kpsc,18,16,8,8
6006,07212000,kpsc,18,16,8,8
6008,07212000,kpsc,19,17,8.5,8.5
6009,07212000,kpsc,18,16,8,8
6041,07212000,sutter,20,18,9,9
6001,07222000,kpsc,18,16,8,8
6003,07222000,kpsc,22,20,10,10
6005,07222000,kpsc,21,19,9.5,9.5
6006,07222000,kpsc,19,17,8.5,8.5
6008,07222000,kpsc,22,20,10,10
6009,07222000,kpsc,22,20,10,10
6041,07222000,sutter,20,18,9,9
6001,07232000,kpsc,21,19,9.5,9.5
6003,07232000,kpsc,20,18,9,9
6005,07232000,kpsc,21,19,9.5,9.5
6006,07232000,kpsc,20,18,9,9
6008,07232000,kpsc,19,17,8.5,8.5
6009,07232000,kpsc,22,20,10,10
6041,07232000,sutter,19,17,8.5,8.5
6001,07242000,kpsc,20,18,9,9
6003,07242000,kpsc,20,18,9,9
6005,07242000,kpsc,20,18,9,9
6006,07242000,kpsc,16,14,7,7
6008,07242000,kpsc,16,14,7,7
6009,07242000,kpsc,18,16,8,8
6041,07242000,sutter,18,16,8,8
6001,07252000,kpsc,14,12,6,6
6003,07252000,kpsc,22,20,10,10
6005,07252000,kpsc,19,17,8.5,8.5
6006,07252000,kpsc,19,17,8.5,8.5
6008,07252000,kpsc,17,15,7.5,7.5
6009,07252000,kpsc,20,18,9,9
6041,07252000,sutter,17,15,7.5,7.5
6001,07262000,kpsc,17,15,7.5,7.5
6003,07262000,kpsc,23,21,10.5,10.5
6005,07262000,kpsc,21,19,9.5,9.5
6006,07262000,kpsc,22,20,10,10
6008,07262000,kpsc,20,18,9,9
6009,07262000,kpsc,20,18,9,9
6041,07262000,sutter,17,15,7.5,7.5
6001,07272000,kpsc,19,17,8.5,8.5
6003,07272000,kpsc,21,19,9.5,9.5
6005,07272000,kpsc,25,23,11.5,11.5
6006,07272000,kpsc,20,18,9,9
6008,07272000,kpsc,18,16,8,8
6009,07272000,kpsc,20,18,9,9
6041,07272000,sutter,16,14,7,7
6001,07282000,kpsc,17,15,7.5,7.5
6003,07282000,kpsc,23,21,10.5,10.5
6005,07282000,kpsc,18,16,8,8
6006,07282000,kpsc,18,16,8,8
6008,07282000,kpsc,20,18,9,9
6009,07282000,kpsc,21,19,9.5,9.5
6041,07282000,sutter,19,17,8.5,8.5
6001,07292000,kpsc,19,17,8.5,8.5
6003,07292000,kpsc,21,19,9.5,9.5
6005,07292000,kpsc,19,17,8.5,8.5
6006,07292000,kpsc,20,18,9,9
6008,07292000,kpsc,19,17,8.5,8.5
6009,07292000,kpsc,21,19,9.5,9.5
6041,07292000,sutter,19,17,8.5,8.5
6001,07302000,kpsc,19,17,8.5,8.5
6003,07302000,kpsc,20,18,9,9
6005,07302000,kpsc,18,16,8,8
6006,07302000,kpsc,18,16,8,8
6008,07302000,kpsc,24,22,11,11
6009,07302000,kpsc,20,18,9,9
6041,07302000,sutter,20,18,9,9
6001,07312000,kpsc,19,17,8.5,8.5
6003,07312000,kpsc,19,17,8.5,8.5
6005,07312000,kpsc,20,18,9,9
6006,07312000,kpsc,18,16,8,8
6008,07312000,kpsc,22,20,10,10
6009,07312000,kpsc,20,18,9,9
6041,07312000,sutter,19,17,8.5,8.5
6001,08012000,kpsc,22,20,10,10
6003,08012000,kpsc,21,19,9.5,9.5
6005,08012000,kpsc,19,17,8.5,8.5
6006,08012000,kpsc,20,18,9,9
6008,08012000,kpsc,21,19,9.5,9.5
6009,08012000,kpsc,20,18,9,9
6041,08012000,sutter,19,17,8.5,8.5
6001,08022000,kpsc,13,11,5.5,5.5
6003,08022000,kpsc,20,18,9,9
6005,08022000,kpsc,24,22,11,11
6006,08022000,kpsc,17,15,7.5,7.5
6008,08022000,kpsc,20,18,9,9
6009,08022000,kpsc,19,17,8.5,8.5
6041,08022000,sutter,18,16,8,8
6001,08032000,kpsc,22,20,10,10
6003,08032000,kpsc,16,14,7,7
6005,08032000,kpsc,20,18,9,9
6006,08032000,kpsc,19,17,8.5,8.5
6008,08032000,kpsc,24,22,11,11
6009,08032000,kpsc,20,18,9,9
6041,08032000,sutter,22,20,10,10
6001,08042000,kpsc,17,15,7.5,7.5
6003,08042000,kpsc,22,20,10,10
6005,08042000,kpsc,17,15,7.5,7.5
6006,08042000,kpsc,21,19,9.5,9.5
6008,08042000,kpsc,19,17,8.5,8.5
6009,08042000,kpsc,21,19,9.5,9.5
6041,08042000,sutter,16,14,7,7
6001,08052000,kpsc,20,18,9,9
6003,08052000,kpsc,21,19,9.5,9.5
6005,08052000,kpsc,19,17,8.5,8.5
6006,08052000,kpsc,21,19,9.5,9.5
6008,08052000,kpsc,22,20,10,10
6009,08052000,kpsc,21,19,9.5,9.5
6041,08052000,sutter,20,18,9,9
6001,08062000,kpsc,17,15,7.5,7.5
6003,08062000,kpsc,19,17,8.5,8.5
6005,08062000,kpsc,21,19,9.5,9.5
6006,08062000,kpsc,20,18,9,9
6008,08062000,kpsc,20,18,9,9
6009,08062000,kpsc,24,22,11,11
6041,08062000,sutter,22,20,10,10
6001,08072000,kpsc,20,18,9,9
6003,08072000,kpsc,20,18,9,9
6005,08072000,kpsc,22,20,10,10
6006,08072000,kpsc,19,17,8.5,8.5
6008,08072000,kpsc,21,19,9.5,9.5
6009,08072000,kpsc,19,17,8.5,8.5
6041,08072000,sutter,18,16,8,8
6001,08082000,kpsc,18,16,8,8
6003,08082000,kpsc,22,20,10,10
6005,08082000,kpsc,22,20,10,10
6006,08082000,kpsc,22,20,10,10
6008,08082000,kpsc,19,17,8.5,8.5
6009,08082000,kpsc,20,18,9,9
6041,08082000,sutter,21,19,9.5,9.5
6001,08092000,kpsc,21,19,9.5,9.5
6003,08092000,kpsc,17,15,7.5,7.5
6005,08092000,kpsc,22,20,10,10
6006,08092000,kpsc,20,18,9,9
6008,08092000,kpsc,24,22,11,11
6009,08092000,kpsc,20,18,9,9
6041,08092000,sutter,22,20,10,10
6001,08102000,kpsc,20,18,9,9
6003,08102000,kpsc,20,18,9,9
6005,08102000,kpsc,20,18,9,9
6006,08102000,kpsc,24,22,11,11
6008,08102000,kpsc,20,18,9,9
6009,08102000,kpsc,21,19,9.5,9.5
6041,08102000,sutter,17,15,7.5,7.5
6001,08112000,kpsc,21,19,9.5,9.5
6003,08112000,kpsc,17,15,7.5,7.5
6005,08112000,kpsc,21,19,9.5,9.5
6006,08112000,kpsc,19,17,8.5,8.5
6008,08112000,kpsc,20,18,9,9
6009,08112000,kpsc,20,18,9,9
6041,08112000,sutter,20,18,9,9
6001,08122000,kpsc,20,18,9,9
6003,08122000,kpsc,19,17,8.5,8.5
6005,08122000,kpsc,21,19,9.5,9.5
6006,08122000,kpsc,15,13,6.5,6.5
6008,08122000,kpsc,14,12,6,6
6009,08122000,kpsc,23,21,10.5,10.5
6041,08122000,sutter,17,15,7.5,7.5
6001,08132000,kpsc,18,16,8,8
6003,08132000,kpsc,15,13,6.5,6.5
6005,08132000,kpsc,24,22,11,11
6006,08132000,kpsc,19,17,8.5,8.5
6008,08132000,kpsc,21,19,9.5,9.5
6009,08132000,kpsc,19,17,8.5,8.5
6041,08132000,sutter,20,18,9,9
6001,08142000,kpsc,20,18,9,9
6003,08142000,kpsc,19,17,8.5,8.5
6005,08142000,kpsc,18,16,8,8
6006,08142000,kpsc,20,18,9,9
6008,08142000,kpsc,21,19,9.5,9.5
6009,08142000,kpsc,17,15,7.5,7.5
6041,08142000,sutter,19,17,8.5,8.5
6001,08152000,kpsc,21,19,9.5,9.5
6003,08152000,kpsc,18,16,8,8
6005,08152000,kpsc,19,17,8.5,8.5
6006,08152000,kpsc,15,13,6.5,6.5
6008,08152000,kpsc,21,19,9.5,9.5
6009,08152000,kpsc,23,21,10.5,10.5
6041,08152000,sutter,20,18,9,9
6001,08162000,kpsc,21,19,9.5,9.5
6003,08162000,kpsc,25,23,11.5,11.5
6005,08162000,kpsc,22,20,10,10
6006,08162000,kpsc,18,16,8,8
6008,08162000,kpsc,17,15,7.5,7.5
6009,08162000,kpsc,19,17,8.5,8.5
6041,08162000,sutter,17,15,7.5,7.5
6001,08172000,kpsc,23,21,10.5,10.5
6003,08172000,kpsc,20,18,9,9
6005,08172000,kpsc,22,20,10,10
6006,08172000,kpsc,20,18,9,9
6008,08172000,kpsc,21,19,9.5,9.5
6009,08172000,kpsc,19,17,8.5,8.5
6041,08172000,sutter,19,17,8.5,8.5
6001,08182000,kpsc,19,17,8.5,8.5
6003,08182000,kpsc,17,15,7.5,7.5
6005,08182000,kpsc,19,17,8.5,8.5
6006,08182000,kpsc,21,19,9.5,9.5
6008,08182000,kpsc,18,16,8,8
6009,08182000,kpsc,18,16,8,8
6041,08182000,sutter,22,20,10,10
6001,08192000,kpsc,20,18,9,9
6003,08192000,kpsc,22,20,10,10
6005,08192000,kpsc,18,16,8,8
6006,08192000,kpsc,20,18,9,9
6008,08192000,kpsc,19,17,8.5,8.5
6009,08192000,kpsc,22,20,10,10
6041,08192000,sutter,25,23,11.5,11.5
6001,08202000,kpsc,20,18,9,9
6003,08202000,kpsc,16,14,7,7
6005,08202000,kpsc,20,18,9,9
6006,08202000,kpsc,19,17,8.5,8.5
6008,08202000,kpsc,20,18,9,9
6009,08202000,kpsc,20,18,9,9
6041,08202000,sutter,21,19,9.5,9.5
6001,08212000,kpsc,21,19,9.5,9.5
6003,08212000,kpsc,22,20,10,10
6005,08212000,kpsc,22,20,10,10
6006,08212000,kpsc,21,19,9.5,9.5
6008,08212000,kpsc,21,19,9.5,9.5
6009,08212000,kpsc,20,18,9,9
6041,08212000,sutter,20,18,9,9
6001,08222000,kpsc,18,16,8,8
6003,08222000,kpsc,24,22,11,11
6005,08222000,kpsc,21,19,9.5,9.5
6006,08222000,kpsc,20,18,9,9
6008,08222000,kpsc,18,16,8,8
6009,08222000,kpsc,19,17,8.5,8.5
6041,08222000,sutter,21,19,9.5,9.5
6001,08232000,kpsc,21,19,9.5,9.5
6003,08232000,kpsc,20,18,9,9
6005,08232000,kpsc,19,17,8.5,8.5
6006,08232000,kpsc,21,19,9.5,9.5
6008,08232000,kpsc,19,17,8.5,8.5
6009,08232000,kpsc,17,15,7.5,7.5
6041,08232000,sutter,18,16,8,8
6001,08242000,kpsc,19,17,8.5,8.5
6003,08242000,kpsc,19,17,8.5,8.5
6005,08242000,kpsc,20,18,9,9
6006,08242000,kpsc,16,14,7,7
6008,08242000,kpsc,20,18,9,9
6009,08242000,kpsc,20,18,9,9
6041,08242000,sutter,19,17,8.5,8.5
6001,08252000,kpsc,18,16,8,8
6003,08252000,kpsc,19,17,8.5,8.5
6005,08252000,kpsc,20,18,9,9
6006,08252000,kpsc,17,15,7.5,7.5
6008,08252000,kpsc,17,15,7.5,7.5
6009,08252000,kpsc,21,19,9.5,9.5
6041,08252000,sutter,21,19,9.5,9.5
6001,08262000,kpsc,23,21,10.5,10.5
6003,08262000,kpsc,21,19,9.5,9.5
6005,08262000,kpsc,22,20,10,10
6006,08262000,kpsc,19,17,8.5,8.5
6008,08262000,kpsc,17,15,7.5,7.5
6009,08262000,kpsc,22,20,10,10
6041,08262000,sutter,16,14,7,7
6001,08272000,kpsc,24,22,11,11
6003,08272000,kpsc,21,19,9.5,9.5
6005,08272000,kpsc,18,16,8,8
6006,08272000,kpsc,22,20,10,10
6008,08272000,kpsc,20,18,9,9
6009,08272000,kpsc,19,17,8.5,8.5
6041,08272000,sutter,21,19,9.5,9.5
6001,08282000,kpsc,21,19,9.5,9.5
6003,08282000,kpsc,15,13,6.5,6.5
6005,08282000,kpsc,19,17,8.5,8.5
6006,08282000,kpsc,24,22,11,11
6008,08282000,kpsc,19,17,8.5,8.5
6009,08282000,kpsc,18,16,8,8
6041,08282000,sutter,21,19,9.5,9.5
6001,08292000,kpsc,20,18,9,9
6003,08292000,kpsc,21,19,9.5,9.5
6005,08292000,kpsc,19,17,8.5,8.5
6006,08292000,kpsc,19,17,8.5,8.5
6008,08292000,kpsc,24,22,11,11
6009,08292000,kpsc,19,17,8.5,8.5
6041,08292000,sutter,20,18,9,9
6001,08302000,kpsc,20,18,9,9
6003,08302000,kpsc,19,17,8.5,8.5
6005,08302000,kpsc,22,20,10,10
6006,08302000,kpsc,22,20,10,10
6008,08302000,kpsc,20,18,9,9
6009,08302000,kpsc,20,18,9,9
6041,08302000,sutter,15,13,6.5,6.5
6001,08312000,kpsc,21,19,9.5,9.5
6003,08312000,kpsc,22,20,10,10
6005,08312000,kpsc,24,22,11,11
6006,08312000,kpsc,20,18,9,9
6008,08312000,kpsc,22,20,10,10
6009,08312000,kpsc,21,19,9.5,9.5
6041,08312000,sutter,23,21,10.5,10.5
6001,09012000,kpsc,20,18,9,9
6003,09012000,kpsc,21,19,9.5,9.5
6005,09012000,kpsc,19,17,8.5,8.5
6006,09012000,kpsc,18,16,8,8
6008,09012000,kpsc,19,17,8.5,8.5
6009,09012000,kpsc,19,17,8.5,8.5
6041,09012000,sutter,22,20,10,10
6001,09022000,kpsc,20,18,9,9
6003,09022000,kpsc,21,19,9.5,9.5
6005,09022000,kpsc,24,22,11,11
6006,09022000,kpsc,20,18,9,9
6008,09022000,kpsc,20,18,9,9
6009,09022000,kpsc,20,18,9,9
6041,09022000,sutter,17,15,7.5,7.5
6001,09032000,kpsc,21,19,9.5,9.5
6003,09032000,kpsc,17,15,7.5,7.5
6005,09032000,kpsc,19,17,8.5,8.5
6006,09032000,kpsc,19,17,8.5,8.5
6008,09032000,kpsc,20,18,9,9
6009,09032000,kpsc,22,20,10,10
6041,09032000,sutter,22,20,10,10
6001,09042000,kpsc,23,21,10.5,10.5
6003,09042000,kpsc,20,18,9,9
6005,09042000,kpsc,19,17,8.5,8.5
6006,09042000,kpsc,18,16,8,8
6008,09042000,kpsc,17,15,7.5,7.5
6009,09042000,kpsc,19,17,8.5,8.5
6041,09042000,sutter,18,16,8,8
6001,09052000,kpsc,20,18,9,9
6003,09052000,kpsc,20,18,9,9
6005,09052000,kpsc,16,14,7,7
6006,09052000,kpsc,20,18,9,9
6008,09052000,kpsc,23,21,10.5,10.5
6009,09052000,kpsc,18,16,8,8
6041,09052000,sutter,21,19,9.5,9.5
6001,09062000,kpsc,20,18,9,9
6003,09062000,kpsc,21,19,9.5,9.5
6005,09062000,kpsc,19,17,8.5,8.5
6006,09062000,kpsc,19,17,8.5,8.5
6008,09062000,kpsc,21,19,9.5,9.5
6009,09062000,kpsc,20,18,9,9
6041,09062000,sutter,18,16,8,8
6001,09072000,kpsc,18,16,8,8
6003,09072000,kpsc,19,17,8.5,8.5
6005,09072000,kpsc,20,18,9,9
6006,09072000,kpsc,21,19,9.5,9.5
6008,09072000,kpsc,16,14,7,7
6009,09072000,kpsc,17,15,7.5,7.5
6041,09072000,sutter,20,18,9,9
6001,09082000,kpsc,21,19,9.5,9.5
6003,09082000,kpsc,19,17,8.5,8.5
6005,09082000,kpsc,20,18,9,9
6006,09082000,kpsc,21,19,9.5,9.5
6008,09082000,kpsc,19,17,8.5,8.5
6009,09082000,kpsc,18,16,8,8
6041,09082000,sutter,19,17,8.5,8.5
6001,09092000,kpsc,22,20,10,10
6003,09092000,kpsc,21,19,9.5,9.5
6005,09092000,kpsc,20,18,9,9
6006,09092000,kpsc,19,17,8.5,8.5
6008,09092000,kpsc,19,17,8.5,8.5
6009,09092000,kpsc,20,18,9,9
6041,09092000,sutter,17,15,7.5,7.5
6001,09102000,kpsc,22,20,10,10
6003,09102000,kpsc,19,17,8.5,8.5
6005,09102000,kpsc,21,19,9.5,9.5
6006,09102000,kpsc,20,18,9,9
6008,09102000,kpsc,19,17,8.5,8.5
6009,09102000,kpsc,20,18,9,9
6041,09102000,sutter,20,18,9,9
6001,09112000,kpsc,19,17,8.5,8.5
6003,09112000,kpsc,19,17,8.5,8.5
6005,09112000,kpsc,18,16,8,8
6006,09112000,kpsc,21,19,9.5,9.5
6008,09112000,kpsc,17,15,7.5,7.5
6009,09112000,kpsc,19,17,8.5,8.5
6041,09112000,sutter,18,16,8,8
6001,09122000,kpsc,22,20,10,10
6003,09122000,kpsc,19,17,8.5,8.5
6005,09122000,kpsc,14,12,6,6
6006,09122000,kpsc,20,18,9,9
6008,09122000,kpsc,16,14,7,7
6009,09122000,kpsc,19,17,8.5,8.5
6041,09122000,sutter,20,18,9,9
6001,09132000,kpsc,18,16,8,8
6003,09132000,kpsc,17,15,7.5,7.5
6005,09132000,kpsc,21,19,9.5,9.5
6006,09132000,kpsc,17,15,7.5,7.5
6008,09132000,kpsc,19,17,8.5,8.5
6009,09132000,kpsc,22,20,10,10
6041,09132000,sutter,18,16,8,8
6001,09142000,kpsc,19,17,8.5,8.5
6003,09142000,kpsc,20,18,9,9
6005,09142000,kpsc,23,21,10.5,10.5
6006,09142000,kpsc,20,18,9,9
6008,09142000,kpsc,19,17,8.5,8.5
6009,09142000,kpsc,22,20,10,10
6041,09142000,sutter,17,15,7.5,7.5
6001,09152000,kpsc,20,18,9,9
6003,09152000,kpsc,18,16,8,8
6005,09152000,kpsc,22,20,10,10
6006,09152000,kpsc,18,16,8,8
6008,09152000,kpsc,18,16,8,8
6009,09152000,kpsc,20,18,9,9
6041,09152000,sutter,19,17,8.5,8.5
6001,09162000,kpsc,23,21,10.5,10.5
6003,09162000,kpsc,23,21,10.5,10.5
6005,09162000,kpsc,21,19,9.5,9.5
6006,09162000,kpsc,19,17,8.5,8.5
6008,09162000,kpsc,20,18,9,9
6009,09162000,kpsc,19,17,8.5,8.5
6041,09162000,sutter,19,17,8.5,8.5
6001,09172000,kpsc,15,13,6.5,6.5
6003,09172000,kpsc,22,20,10,10
6005,09172000,kpsc,22,20,10,10
6006,09172000,kpsc,23,21,10.5,10.5
6008,09172000,kpsc,19,17,8.5,8.5
6009,09172000,kpsc,18,16,8,8
6041,09172000,sutter,20,18,9,9
6001,09182000,kpsc,18,16,8,8
6003,09182000,kpsc,19,17,8.5,8.5
6005,09182000,kpsc,19,17,8.5,8.5
6006,09182000,kpsc,22,20,10,10
6008,09182000,kpsc,21,19,9.5,9.5
6009,09182000,kpsc,19,17,8.5,8.5
6041,09182000,sutter,21,19,9.5,9.5
6001,09192000,kpsc,22,20,10,10
6003,09192000,kpsc,16,14,7,7
6005,09192000,kpsc,20,18,9,9
6006,09192000,kpsc,17,15,7.5,7.5
6008,09192000,kpsc,24,22,11,11
6009,09192000,kpsc,18,16,8,8
6041,09192000,sutter,17,15,7.5,7.5
6001,09202000,kpsc,19,17,8.5,8.5
6003,09202000,kpsc,20,18,9,9
6005,09202000,kpsc,21,19,9.5,9.5
6006,09202000,kpsc,17,15,7.5,7.5
6008,09202000,kpsc,20,18,9,9
6009,09202000,kpsc,20,18,9,9
6041,09202000,sutter,20,18,9,9
6001,09212000,kpsc,21,19,9.5,9.5
6003,09212000,kpsc,22,20,10,10
6005,09212000,kpsc,18,16,8,8
6006,09212000,kpsc,20,18,9,9
6008,09212000,kpsc,17,15,7.5,7.5
6009,09212000,kpsc,20,18,9,9
6041,09212000,sutter,21,19,9.5,9.5
6001,09222000,kpsc,19,17,8.5,8.5
6003,09222000,kpsc,18,16,8,8
6005,09222000,kpsc,18,16,8,8
6006,09222000,kpsc,25,23,11.5,11.5
6008,09222000,kpsc,18,16,8,8
6009,09222000,kpsc,22,20,10,10
6041,09222000,sutter,19,17,8.5,8.5
6001,09232000,kpsc,23,21,10.5,10.5
6003,09232000,kpsc,16,14,7,7
6005,09232000,kpsc,19,17,8.5,8.5
6006,09232000,kpsc,19,17,8.5,8.5
6008,09232000,kpsc,20,18,9,9
6009,09232000,kpsc,21,19,9.5,9.5
6041,09232000,sutter,19,17,8.5,8.5
6001,09242000,kpsc,17,15,7.5,7.5
6003,09242000,kpsc,17,15,7.5,7.5
6005,09242000,kpsc,19,17,8.5,8.5
6006,09242000,kpsc,19,17,8.5,8.5
6008,09242000,kpsc,20,18,9,9
6009,09242000,kpsc,16,14,7,7
6041,09242000,sutter,18,16,8,8
6001,09252000,kpsc,19,17,8.5,8.5
6003,09252000,kpsc,20,18,9,9
6005,09252000,kpsc,17,15,7.5,7.5
6006,09252000,kpsc,19,17,8.5,8.5
6008,09252000,kpsc,18,16,8,8
6009,09252000,kpsc,19,17,8.5,8.5
6041,09252000,sutter,18,16,8,8
6001,09262000,kpsc,23,21,10.5,10.5
6003,09262000,kpsc,18,16,8,8
6005,09262000,kpsc,19,17,8.5,8.5
6006,09262000,kpsc,18,16,8,8
6008,09262000,kpsc,20,18,9,9
6009,09262000,kpsc,18,16,8,8
6041,09262000,sutter,21,19,9.5,9.5
6001,09272000,kpsc,20,18,9,9
6003,09272000,kpsc,22,20,10,10
6005,09272000,kpsc,19,17,8.5,8.5
6006,09272000,kpsc,20,18,9,9
6008,09272000,kpsc,21,19,9.5,9.5
6009,09272000,kpsc,15,13,6.5,6.5
6041,09272000,sutter,15,13,6.5,6.5
6001,09282000,kpsc,20,18,9,9
6003,09282000,kpsc,16,14,7,7
6005,09282000,kpsc,21,19,9.5,9.5
6006,09282000,kpsc,20,18,9,9
6008,09282000,kpsc,23,21,10.5,10.5
6009,09282000,kpsc,18,16,8,8
6041,09282000,sutter,21,19,9.5,9.5
6001,09292000,kpsc,19,17,8.5,8.5
6003,09292000,kpsc,21,19,9.5,9.5
6005,09292000,kpsc,21,19,9.5,9.5
6006,09292000,kpsc,22,20,10,10
6008,09292000,kpsc,18,16,8,8
6009,09292000,kpsc,21,19,9.5,9.5
6041,09292000,sutter,18,16,8,8
6001,09302000,kpsc,23,21,10.5,10.5
6003,09302000,kpsc,22,20,10,10
6005,09302000,kpsc,21,19,9.5,9.5
6006,09302000,kpsc,21,19,9.5,9.5
6008,09302000,kpsc,17,15,7.5,7.5
6009,09302000,kpsc,22,20,10,10
6041,09302000,sutter,20,18,9,9
6001,10012000,kpsc,17,15,7.5,7.5
6003,10012000,kpsc,20,18,9,9
6005,10012000,kpsc,21,19,9.5,9.5
6006,10012000,kpsc,19,17,8.5,8.5
6008,10012000,kpsc,19,17,8.5,8.5
6009,10012000,kpsc,21,19,9.5,9.5
6041,10012000,sutter,19,17,8.5,8.5
6001,10022000,kpsc,16,14,7,7
6003,10022000,kpsc,18,16,8,8
